ROW_NAMES	SARS.CoV2_E	SARS.CoV2_M	SARS.CoV2_N	SARS.CoV2_nsp1	SARS.CoV2_nsp2	SARS.CoV2_nsp4	SARS.CoV2_nsp5	SARS.CoV2_nsp5_C145A	SARS.CoV2_nsp6	SARS.CoV2_nsp7	SARS.CoV2_nsp8	SARS.CoV2_nsp9	SARS.CoV2_nsp10	SARS.CoV2_nsp11	SARS.CoV2_nsp12	SARS.CoV2_nsp13	SARS.CoV2_nsp14	SARS.CoV2_nsp15	SARS.CoV2_orf3a	SARS.CoV2_orf3b	SARS.CoV2_orf6	SARS.CoV2_orf7a	SARS.CoV2_orf8	SARS.CoV2_orf9b	SARS.CoV2_orf9c	SARS.CoV2_orf10	SARS.CoV2_Spike	
PPIL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.21939	0	0	0	0	0	0	0	0	0	0	0	0	
SLC38A1	0	-0.04300823	0	0	0	0	0	0	0.2151883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.271466	0	0	
SLC6A15	0	-0.1328077	0	0	0	0	0	0	10.60953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.420387	0	0	
MTIF3	0	0	0	0	0	0	0	0	6.067584	0	0	0	0	4.663862	0	0	0	0	0	0	0	0	0	0	0	0	0	
DPH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.18781	0	0	0	
DHX36	0	0	0	0	3.30148	0	0	0	4.355573	0	0	0	0	0	0	0	0	0	2.823078	0	0	0	0	0	0	0	7.857538	
SPNS1	0	3.597038	0	0	0	-0.09307101	0	0	0	0.3090811	-0.08794442	0	0	1.181296	0	0	0	0	0	0	0	0.1181393	0.05517209	0	3.227498	0	0	
MRPL46	0	0	0	0	0	0	0	0	0	0	1.910817	0	0	0	0	0	0	0	0	2.376539	0	0	0	0	0	0	1.808549	
PARL	0	0.7447032	0	0	0	0	0	0	0	1.404367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.213991	0	0	
PNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.98469	0	0	0	0	0	0	0	0	
TMEM245	0	3.64361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08656967	0	0	
CPVL	0	0.05110082	0	0	0	0	0	0	0	0	0	0	0	2.56759	0	0	0	0	0	0	0	1.046957	1.441466	0	0	0	0	
C12orf65	0	0	0	0	0	0	0	0	5.251381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GHITM	0	-0.2582411	0	0	0	0	0	0	-4.457929e-05	0.06666813	0	0	0	0	0	0	0	0	1.262693	0	0	0	0	0	9.99802	0	0	
TMX1	2.19002	0.8734037	0	0	0	0.07004678	0	0	0	0.08165067	0	0	0	0	0	0	0	0	0	0	0	0	8.725106	0	0	0	0	
PIGM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
UNC45A	0	0.3538674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8951529	7.139812	0	0	11.84425	0	0	
MFSD1	0	1.582624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
POFUT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.620236	0	0	0	0	
PIGU	0	3.056668	0	0	0	0	0	0	1.24842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.565413	0	0	
SMOC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.918383	0	0	0	0	
TRABD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.873593	0	0	
MTG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
SENP3	0	0	0	0	0	0	0	0	0	0	1.848425	0	0	0	0	0	0	0	0	0	0	0	0.3782583	0	0	0	0	
RNF41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.6337	0	0	0	0	0	0	0	0	0	
ESF1	0	0	0	0	0	0	0	2.375224	0	0	7.378691	0	0	0	0	0	0	0	0	0	0	0	0	1.107889	0	0	0	
HEATR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2325538	0	0	20.16598	0	0	23.74051	0	0	
ELOVL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
TFB2M	0	1.131801	0	0	0	0	0	0	0	0	0	0	0	0.1189041	0	0	0	0	0	0	0	-0.08057798	2.072003	0	6.575718	0	0	
NSUN3	0	0.0176545	0	0	2.385209	1.146433	0	0	0.275851	0	0	0	0	0	0	0	0	0.8414874	0.3267257	0	0	0	0	0	0	0	0.5851743	
CCDC86	0	0	0.5350015	0	0	0	0	0	0	0	7.826095	0	0	0	0	0	0	0	1.506946	0	0	0	0	0	0	0	0	
NOL6	0	0	0.02980715	0	0	0	0	0	0	0	11.77678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
YTHDC2	0	0	0.7029038	0	0	0	0	0	0	0	7.914957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DCTPP1	0	-1.168868	0	0	-0.261417	-0.2633346	1.525727	0	0.1377627	-0.4211947	0	-0.1423649	0	0	0	-1.047337	0	0	-0.4533507	1.354759	0.824709	-0.513159	0	77.08554	0	0	0.5070124	
RPF2	0	0	0	0	0	0	0	0	0	0	10.45562	0.2669371	0	0	0	0	0	0	0.7054614	0	0	0	0	0	0	0	0	
C8orf33	0	0	5.288869	0	0	0	0	0	0.01448746	0	6.959159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ATP13A3	0	2.629528	0	0	0	0	0	0	15.87763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
METTL17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.540079	0	0	0	0	
ZNF703	0.3021366	0	0	0	0.1056357	0	0	0	0	0	0	6.911399	0	0.743246	5.43669	0	0	0.5258629	0	0.5493063	0.3743897	-0.06710672	0	0	-0.3963046	0.09015183	0.2695499	
ZNF696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.701853	0	0	0	0	
PTGES2	0	0	0	0	0	0	0	0	0	17.87154	0	0	0	0	0	0	0	0	0	0	1.232286	0	2.146714	0	0	0	0	
PHAX	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ACAD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.22058	0	0	
NT5DC2	0	0	0	0	15.24716	0	0	0	0	0	0	0	0	0	0	9.919398	0	0	0	0	0	0	0	0	0	0	0	
PRKRIP1	0.5570984	0	0	0	0	0.2702971	0	0	0	0	0	0	0	0	0	-0.02649727	0.8371873	0	1.914914	0	1.752258	0.8558866	0.01571621	0	0	0	0	
CAAP1	0	0	0	0	0	0	0	0	0	0	0.7040893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NOL11	0	0	0	0	0.8172486	0	0	0	0	0	0	0	0	0	0	0	0	0	1.941813	0	0	0	0	0	0	0	0	
DDX31	0	0	0	0	0	0	0	0	0	0	7.830327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BRD9	0	0	0	0	0	3.311536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PLEKHF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.918383	0	0	0	0	
JPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.78889	0	0	0	0	0	0	0	
RNF121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
SLC25A22	0.05333504	3.42204	0	0	-0.544759	0.444071	0	0	-0.7847873	6.066978	-2.633095	0	0	5.043908	0.04910767	0	0	0	-0.7227372	0.2692439	0.2722839	0.4575026	4.964892	0	2.394316	7.952108	-0.2987465	
QTRT2	0	0.5168256	0	0	0	0	0	0	0.0628903	0	0	0	0	0	0	0	0	0	0	0	0	1.216411	2.775851	0	1.823978	0	0	
LRRC40	0	0	0	0	10.75552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SFXN1	0	1.061934	0	0	0	0	0	0	0	1.10284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.914195	0	0	
ISG20L2	0	0	0	0	0	0	0	0	0	0	10.34845	0	0	0	0	0	0	0	0	0.7087133	0	0	0	0	0	0	0	
L2HGDH	0	0	0	0	0	0	0	0	0	0.5713023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45053	0	0	
SEC61A2	0	2.89167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65995	0	0	
FKRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
NMNAT1	0	0	0	0	0	0	0	0	0	0	2.133604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PLEKHA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.1484	0	0	0	0	0	0	0	0	0	0	0	0	
XPO5	0	8.558977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.80282	0	0	11.52472	0	0	
GRPEL1	0	0	0	0	0	0	0	0	0	0	0	0	12.22403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BRF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
CACYBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396.801	0	0	0	0	0	0	0	0	0	
PDF	0	0	0	0	0	0.2987853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.143808	0	0	0	0	
PARVG	0	0	0	0	5.98724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AS3MT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.347827	0	0	0	1.260919	0	0	0	0	0	0	0	
PLGRKT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39958	0	0	0	0	0	0	
TMEM165	0	4.559591	0	0	0	2.557778	0	0	0.08489392	1.960402	-0.9260415	0	0	-0.1656949	0	0	0	0	-0.286969	0	0	1.975687	-0.5195669	0	3.612929	0.05234671	0	
SLC25A19	0	0.6869002	0	0	0	0	0	0	0	0.8515673	0	0	0	0	0	0	0	0	0	0	0	0	2.30072	0	2.164127	0	0	
SENP2	0	0	0	0	3.591601	0	0	0	0	0	0	1.815526	0	0	0.8683619	0.4648214	0	5.718206	0	0	0	0	0	0	0	0	2.134545	
MCCC2	0	0	0	0	0	0	0	0	71.09038	0	0	0	0	0	0	49.85135	0	0	0	0	0	0	0	0	0	0	0	
NCOA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.298705	0	0	0	0	0	0	0	0	
MOV10	0	0	7.820235	0	0	0	0	0	0	0	4.160748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CWC22	19.52355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAVER2	2.569195	0	0	3.559677	1.054084	0	0	0	0	0	0	0	0	1.108374	0	0	0	0	1.687269	0	0	0	0	0	0	0	1.38688	
SDF2L1	0	-1.155382	0	0	0	1.494441	0	0	0	0	-0.8220536	0	0	0	0.5493481	0	0	0	0	0	0	0	28.74647	-0.2954843	-1.5517	13.77705	6.848446	
PREB	9.716725	0.8732393	0	0	0	0	0	0	-0.263121	2.413266	0	0	0	0	0	0	0	0	0.04355965	0	0	0	2.416433	0	4.201834	0	0	
SEPSECS	0	0	0	0	0	0	0	0	0	0	9.238506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TM9SF3	0.8141865	0	0	0	0	0	0	0	0.1200054	0	0	0	0	0	0	0	0	0	-0.1237192	0	0	0	0	0	21.82891	0	0	
APMAP	0	-0.1947845	0	0	0	0.1185208	0	0	0	2.378251	0	0	0	0	0	0	0	0	0	0	0	0.03607879	0.6963595	0	3.957106	0	0	
ABCB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745309	0	0	
RAB18	0	1.920962	0	0	0	0	0	0	0	5.673748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DYNLRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4723673	2.23029	0	0	0	
ENY2	5.144387	2.111934	0	0	0	1.722523	0	0	0	0	0	0	0	0	0	1.041075	0	0	0	0	0	1.390257	0	0	0.06348953	0	0	
EXOSC4	0	0	0	0	0	0	0	0	0	0	9.238506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NOP10	0	0	0.2241069	0	0	0	0	0	0	0	5.106936	0	0	0	0	0	0	0	0.3257332	0	0	0	0	0	0	0	0	
MED4	0	0	0	0	0	0	0	0	0	0	0	2.05671	0	0	0	1.151738	0	0	0	0	0	0	0	0	0	0	0	
TIMMDC1	0	0.9758315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32938	0	0	
MRPL40	0.5855866	0	0	0	0.3890858	0	0	0	0.9692212	0	0	0	0	3.529711	0	0.4785263	0	0	0	0	0	0	0	0.4366371	0	0	0	
PPAN	0	0	6.858744	0	-0.06132864	0	0	0	0	0	16.82848	0	0	0	0	0	0	0	-0.1558631	0	0	0	0	0	0	0	0	
WASH6P	0	0	0	0	1.183107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RTN4	0	22.82094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.216061	0	0	
DDX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.230659	0	0	0	
EXOSC5	0	0	0	0	0	0	0	0	0	0	7.830327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EXOSC3	0	0	0	0	0	0	0	0	0	0	13.50571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ZC4H2	0	0	0	0	0	6.623072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENTPD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6811669	0	0	
DDX21	0	0	78.26892	0	0	0	0	0	0	0	78.51398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EIF2B3	0.6909018	0.09079525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.007539382	5.131493	0	
PXMP2	0	0	0	0	0	0	0	0	0	1.315976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.550422	0	0	
ST7	0	0.7795015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AAAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
ABCB10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.192426	0	0	
AASDHPPT	0	0	0	0	0	0.5015262	0	1.263588	0	0	0	0	0	0.6185662	0	0	0	1.012054	0	1.035497	0	0	0.2469454	0	0	0	0	
OSTC	0.2890322	0.6000853	0	0	0	0.002230948	0	0	1.640695	1.150586	-0.3864866	0	0	0	0	0	0	0	0	0	1.208003	0.8655987	-0.03786282	0	1.122353	0	0	
VPS45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.06602	0	0	
PNO1	0	0	0	0	0	0	0	0	4.267845	0	0	0	0	0	0	0	0	0	0	0	5.868024	0	7.997214	0	0	0	0	
SERINC1	0	5.006936	0	0	0	0	0	0	1.35278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93106	0	0	
AGPAT4	0	1.375674	0	0	0	0	0	0	0	0.3877864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.20918	0	0	
AGPAT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.064142	0	0	
HELLS	2.715063	0	0	0	1.151816	0	0	0	0.8565913	0	0	0	0.6613392	0	0.3529837	0.9465916	0	0.7538385	0	0	0	0	0	0	0	0	0	
TOMM22	0	2.504452	0	0	0	3.953212	0	0	-0.04619562	0.5336886	-0.6794066	0	0	0	0	0	0	0	0	0	9.289172	0	-0.4559262	0	3.103307	0	0	
FARSB	0	0	0	0	0	0	0	0	17.82954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FAM207A	0	-0.2432585	0	0	0.1603472	0	0	0	0.01493797	0	-0.1725142	0	0	0.1870868	0	-0.2267476	0	0	0.06581268	0	0	-0.01239527	6.788252	0	0	0	1.132833	
DIAPH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.62731	0	0	27.69862	0	0	0	0	0	
PDS5B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.010365	0	0	0	0	0	
SMC4	2.024123	-0.3944882	0	2.227201	1.232165	0.3676234	0	0	0	0	0	0	0	0	2.025358	-0.5317534	0	0	0.3547928	3.020292	1.455667	0.117799	-0.4038338	0	1.076262	0	2.756826	
OLA1	0	0	0	0	0	0	0	0	0	0	9.963931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ECHDC1	0	3.141627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MDN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.48333	0	0	0	0	0	
ZCCHC3	0	0	3.977693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DECR2	0	1.375674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.015855	10.81741	0	-0.02409293	0	0	
TCP11L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9811083	0	0	0	0	0	0	0	0	0.6094874	0	0	0	0	
SLC39A9	0	1.668979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.370995	0	0	
TMEM106B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.433533	0	0.3153082	0	0	
LMBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
AGPAT5	0	3.88872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.03550778	0	2.436548	0	0	
SPATS2L	0	0	0.1636106	0	0	0	0	0	0	0	7.51433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DCAF13	1.877224	0	0	0	0	0	1.374636	0	0	0	0	0	0	0	0	0	0	0	0.3998665	0.9380715	0	0	0	0	0	0.4789171	1.811063	
IMP3	0	0	0	0	0	0	0	0	0	0	1.161195	0	0	0	0	0	0	0	0.7227141	0	0	0	0	0	0	0	0	
EXOC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.451861	0	0	0	0	0	0	
NDFIP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.32071	0	0	
TMEM30A	0	0	0	0	0	0.2433109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.596144	3.535317	0	0.5985746	0	0	
UQCC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.202711	1.637901	0	
TMEM184C	0	1.118216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9185666	0	0	
EXD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382975	0	0	
DNAJC11	0	-0.1730731	0	0	0	31.27538	0	0	-0.1571312	0	0	0	0	0	0	0	0	0	0	0	0.1030692	-0.3384273	0	0	4.044976	0	0	
INTS7	0	3.381414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5450541	0	0	
FANCI	0	37.29501	0	0	0	0	0	0	0	-0.6966292	0	0	0	0	0	0	0	0	-0.6885857	0	0	26.6496	-1.431834	0	23.8236	-0.602802	0	
ATAD3A	3.943213	-0.5791341	0	12.90548	0	8.092733	0.3116636	0	-0.9052935	-0.8527558	-1.047589	0	0	4.036924	3.322869	-1.393084	0	0	0.2171477	0	4.672312	2.854789	2.898802	-0.5210202	-0.446971	0.06388943	0	
ARL8B	0	0	0	0	0.7231395	0	0	0	0	3.06152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
GNL3L	5.455407	0	0	0	0	0	0	0	3.041314	0	0	0	0	0	0	0	0	0	4.260415	0	13.76951	0	0	0	0	0	7.486118	
DDX18	0	0	6.07061	0	0	0	0	0	0	0	30.39775	0	0	0	0	0	0	0	4.228062	0	0	0	0	0	0	0	0	
DNAAF2	0	0	0	1.175353	0.6519927	0	0	0	0	0	0.1729748	0.7106303	0	0	0	0	1.128583	0	0	0	0	0	0	0	0	0	0	
SDAD1	0	0	0	0	0	0	0	0	0	0	2.837693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MTPAP	0	0	0	0.7148893	0	0	0	0	0.04611995	0	0	0	0	0.9176357	0	0	0	0	0	0	0	0.0187867	8.121014	1.833149	0	0	0	
AIG1	0	1.314304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3153082	0	0	
RLIM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.378305	0	0	0	0	
RBM28	0	0	19.72983	0	0	0	0	0	0	0	29.77613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM22	0.9893009	0	0	2.867529	0	0	0	0	2.26081	0	0	2.320129	1.255732	0	0	-0.195575	0	1.443533	1.702799	0	0	0	-0.1098689	0	0	0	2.744425	
DMAC2	0	1.263514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.441466	0	0.9655298	0	0	
FKBP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.241931	0	0	0	0	
RMND1	0	1.380047	0	0	0	0	0	0	1.180529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.082064	0	0	
PAK1IP1	0	0	0	0	0	0	0	0	0	0	12.09754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CLN6	1.589484	4.076214	0	0	-0.2620854	0.04082695	0	0	2.285277	0.9833192	-1.03018	0	0	-0.003339258	-0.2427129	0	0	0	0.02799633	0	1.128871	0.1013214	0.6713668	0	0.7189101	0.2675436	1.458149	
TRNAU1AP	0	1.582624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NDUFB11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.745309	0	0	
MRPL16	0	1.162161	0	0	0	0	0	0	1.944575	0	0	0	0	0	0	0.03416546	0.89785	0	0.3267257	0	0	0	0	0	0	0	0.5851743	
NHP2	0	0	0	0	0	0	0	0	0	0	8.534416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OCIAD1	0	0	0	0	0	0	0	0	0	19.26817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.94859	0	0	
LYAR	0	0	0	0	0	0	0	0	0	0	46.93929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TMEM161A	0	5.054054	0	0	0	0.2855216	0	0	0.6596329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.017311	0	0	
BPNT2	0	0	0	0	0	0	0	0	0	3.346699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CHCHD3	0	-0.7832772	0	0	0	4.569332	0	0	2.653045	0.6360317	0	0	0	-0.3055907	0	0	0	0	-0.1834686	0	14.81705	6.095647	-1.060094	5.57493	4.855825	-0.3913172	-0.2470414	
CMTM6	0	4.146389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4566627	0	0	
SIRT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.69292	0	0	0	0	0	0	0	0	0	0	
SMPD4	0	16.26449	0	0	0	0	0	0	0	-0.4346185	0	0	0	0	0	0	0	0	0	0	0	13.54885	-0.6436728	0	11.92784	0	0	
TRMT1	0	0	0	0	0	0	0	43.11165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FBXL12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3128737	0	0	0	0	0	0	0	0	11.54331	0	0	0	0	
QPCTL	0	0.2057464	0	0	0	-0.1811287	0	0	0	13.2119	0	0	0	0	0	0	0	0	0	0	0	-0.06064445	4.6985	0	1.71617	0	0	
ARL15	0	0	0	0	0	0	0	0	1.180529	0	0	0	0	0	0	0.6898341	0	0	0	0	0	0	0	0.5407141	0	0	3.099804	
KCTD5	0	0	0	0	0	0	0	0	0	0	0	2.521118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DNAJB12	0	7.00025	0	0	0	6.378901	0	0	-0.4976099	-0.140064	-1.420414	0	0	-0.1480956	0.1571146	0	0	0	0	0	0	-0.5531046	4.470821	0	5.808029	0.05148931	0	
ALKBH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00192	0	0	1.118283	
GAR1	0.09920795	-0.4092121	1.222828	0	-0.09729293	-0.1875933	0.7829422	0.5744685	0.3732016	-0.1759894	2.43122	0	0	0	0	-0.4843877	3.382491	1.130138	0.08501617	0.3463776	0.8226019	-0.2700354	-0.4421742	-0.04974155	-0.7421412	-0.1127768	0.6097452	
SLC39A1	0	2.110068	0	0	0	0	0	0	1.533104	0	0	0	0	0	0	0	0	0	0	0	0	0.7033647	0	0	1.612435	0	0	
CLDND1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.734862	
AATF	0	0	0	0	0	0	0	0	0	0	24.89916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DDX56	0	0	3.756976	0	0	0	0	0	0	0	7.388435	0	0	0	0	0	0	0	2.852268	8.933793	0	0	0	0	0	0	0	
BCLAF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.19482	0	0	0	0	0	0	0	0	
MRPL39	0	0	0	0	1.260795	1.077458	0	0	0	0	0.8306913	0	0	1.315084	0	0.4748751	0	0	0	0	0	0	0	0	0	0	0	
TMOD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.67694	0	0	0	0	0	0	0	0	0	0	0	
ELOVL5	0	0	0	0	0	0	0	0	0	1.104411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MIS18A	0	0	0	0	0	18.77641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
